"pressure","concentration","velocity:0","velocity:1","velocity:2","ALE_velocity:0","ALE_velocity:1","ALE_velocity:2","heaviside","edgeSize","kappa","distance","gravity:0","gravity:1","gravity:2","surface_force:0","surface_force:1","surface_force:2","normal:0","normal:1","normal:2","viscosity","density","Points:0","Points:1","Points:2"
1.215,0,0.001419,-0.017126,0.0012014,-0.0014671,-0.011507,-0.014861,0.5,0.028121,4.106,0,0,0,-1,-1.1082e-05,-0.00089183,-0.00031434,-0.00079159,0.94338,0.33075,0.95,0.55,0,0.51018,-0.66261
1.2038,0,0.00128,-0.017352,0.00032728,-0.0015637,-0.011065,-0.015502,0.5,0.032427,4.075,0,0,0,-1,-1.8642e-05,-0.0010819,-0.00041202,-0.00066979,0.92815,0.37053,0.95,0.55,0,0.50352,-0.64497
1.1948,0,0.0011363,-0.017506,-0.00038432,-0.0016456,-0.010583,-0.016003,0.5,0.029383,4.0455,0,0,0,-1,-3.6098e-05,-0.0010649,-0.00041841,-0.00037946,0.91347,0.40602,0.95,0.55,0,0.49678,-0.6289
1.1818,0,0.0011263,-0.017433,-0.0014927,-0.0016675,-0.0096438,-0.016615,0.5,0.031151,4.0032,0,0,0,-1,-2.3352e-05,-0.0010845,-0.00060884,-0.00063128,0.88676,0.46144,0.95,0.55,0,0.48459,-0.60354
2.1099,0,-0.011755,0.071056,-0.031227,-0.017842,0.011191,-0.036184,0.5,0.028046,2.0519,0,0,0,-1,-1.5815e-05,-5.596e-05,0.00034007,0.0025866,0.10715,-0.99421,0.95,0.55,0,0.18568,-1.1574
2.0161,0,-0.011003,0.074243,-0.027927,0.0049305,0.012885,-0.036078,0.5,0.034757,2.1184,0,0,0,-1,-3.6847e-05,-0.00010445,0.00065338,0.0054201,0.14126,-0.98983,0.95,0.55,0,0.2091,-1.1545
2.6231,0,-0.015033,0.00972,-0.03213,-0.0019876,0.0030355,-0.031938,0.5,0.037364,0.041735,0,0,0,-1,-1.4207e-06,1.5102e-06,1.712e-05,0.015142,0.010815,-0.99983,0.95,0.55,-1.7347e-18,0.018188,-1.163
2.5623,0,-0.014621,0.023928,-0.032379,-0.0056133,0.0045843,-0.031747,0.5,0.036231,0.10105,0,0,0,-1,-2.2245e-06,1.4149e-06,3.4009e-05,0.014611,0.010882,-0.99983,0.95,0.55,0,0.036205,-1.1629
1.0708,0,0.00056483,-0.010273,-0.00543,-0.00038212,-0.0022656,-0.010493,0.5,0.027415,3.5993,0,0,0,-1,-2.0368e-06,-0.00041557,-0.00063841,-0.00053504,0.53383,0.84519,0.95,0.55,0,0.30572,-0.41193
1.2106,0,0.0013839,-0.017277,0.00085792,-0.0015038,-0.011371,-0.015162,0.5,0.032725,4.0943,0,0,0,-1,-8.739e-06,-0.0010664,-0.00037524,-0.00082644,0.93707,0.348,0.95,0.55,0,0.50753,-0.65514
1.2102,0,0.00087312,0.017584,0.00070035,-7.626e-05,0.011129,-0.016231,0.5,0.034869,4.0803,0,0,0,-1,-3.9208e-05,0.0011909,-0.0003882,-0.0010268,-0.93374,0.35622,0.95,0.55,0,-0.5019,-0.65148
2.2002,0,0.010369,-0.071614,-0.03467,-0.0018189,-0.0088059,-0.036906,0.5,0.036235,1.6832,0,0,0,-1,-1.8043e-05,8.4026e-05,0.00056438,-0.01258,-0.057102,-0.99829,0.95,0.55,0,-0.14453,-1.1626
2.2008,0,0.010345,-0.071568,-0.034699,-0.0018277,-0.0087757,-0.036931,0.5,0.03632,1.6822,0,0,0,-1,-1.8172e-05,8.4086e-05,0.00056579,-0.012505,-0.056869,-0.9983,0.95,0.55,0,-0.14433,-1.1626
1.2275,0,0.0016352,-0.016789,0.0026683,-0.0012593,-0.011931,-0.013943,0.5,0.030461,4.1624,0,0,0,-1,5.9177e-05,-0.0012509,-0.00041636,-0.00081078,0.96001,0.27848,0.95,0.55,0,0.51751,-0.68551
1.3897,0,0.00038728,0.01254,0.020779,0.00030724,0.00020797,-0.0076564,0.5,0.036294,4.6439,0,0,0,-1,-3.745e-05,-0.0016945,0.00063101,-0.0016917,0.91867,-0.3948,0.95,0.55,0,0.50465,-0.94959
1.3883,0,0.00042318,0.012031,0.020624,0.00030695,2.9672e-06,-0.0076072,0.5,0.036377,4.64,0,0,0,-1,-3.222e-05,-0.0017377,0.0006186,-0.001709,0.92128,-0.38799,0.95,0.55,0,0.50559,-0.94714
1.5073,0,-0.0017802,0.061737,0.022832,0.0013279,0.012192,-0.017848,0.5,0.036345,4.6377,0,0,0,-1,0.00018132,-0.0016575,0.0016774,-0.0025469,0.63489,-0.77245,0.95,0.55,0,0.41126,-1.075
1.2428,0,0.0015177,-0.015997,0.0049637,-0.00097579,-0.012151,-0.012731,0.5,0.033842,4.2158,0,0,0,-1,7.3419e-05,-0.0010357,-0.00020427,-0.0014489,0.97673,0.2137,0.95,0.55,0,0.52486,-0.71346
1.2479,0,0.00050693,0.016247,0.0040342,-0.00050188,0.012204,-0.014012,0.5,0.034787,4.2222,0,0,0,-1,1.412e-05,0.0013999,-0.00037404,-0.00086512,-0.97527,0.21687,0.95,0.55,0,-0.52007,-0.71201
2.2817,0,-0.0077438,0.067476,-0.029388,-0.015295,0.01353,-0.035531,0.5,0.035933,0.84961,0,0,0,-1,1.9073e-05,1.7533e-06,0.00041105,0.0065264,0.027269,-0.99955,0.95,0.55,0,0.11337,-1.1618
2.1982,0,-0.011471,0.066983,-0.033543,-0.010144,0.0087967,-0.03833,0.5,0.036934,1.4475,0,0,0,-1,1.6879e-05,-7.0991e-06,0.00046641,0.0052657,0.047359,-0.99883,0.95,0.55,0,0.13694,-1.161
1.6632,0,0.0033061,-0.087144,-0.0015152,0.0052076,-0.0086038,-0.033168,0.5,0.035642,4.255,0,0,0,-1,8.399e-05,0.00064903,0.0011732,-0.0076872,-0.37464,-0.92643,0.95,0.55,0,-0.3181,-1.1287
1.724,0,0.0036733,-0.10185,-0.0056759,0.0065148,-0.011452,-0.034285,0.5,0.035563,3.9315,0,0,0,-1,-2.7865e-05,0.00066726,0.00067404,-0.011758,-0.3091,-0.95056,0.95,0.55,0,-0.29394,-1.1374
1.6206,0,0.0029415,-0.078263,0.0034398,0.0028111,-0.0066664,-0.031737,0.5,0.03785,4.4254,0,0,0,-1,0.00010176,0.00061119,0.0013487,-0.0060963,-0.43776,-0.89741,0.95,0.55,0,-0.33962,-1.1189
1.6396,0,0.0030619,-0.083009,0.00053011,0.0055152,-0.0064419,-0.03325,0.5,0.036917,4.3655,0,0,0,-1,0.00013536,0.00057711,0.0014129,-0.0072398,-0.39823,-0.91697,0.95,0.55,0,-0.32626,-1.1255
1.3142,0,0.0002737,0.0088681,0.011521,-0.0009259,0.010106,-0.0084017,0.5,0.035712,4.436,0,0,0,-1,0.00013555,0.0020326,0.00013253,-0.0012973,-0.9976,-0.062059,0.95,0.55,0,-0.52942,-0.82604
1.3253,0,0.00026917,0.0068836,0.01308,-0.00094633,0.0091546,-0.0077136,0.5,0.035622,4.475,0,0,0,-1,0.00010376,0.0017099,0.00023984,-0.00099526,-0.99342,-0.10653,0.95,0.55,0,-0.52787,-0.84316
1.3396,0,0.0002731,0.0042366,0.01468,-0.00094925,0.0078197,-0.0069585,0.5,0.034275,4.5176,0,0,0,-1,2.4524e-05,0.0014701,0.0002942,-0.0008367,-0.98606,-0.16264,0.95,0.55,1.7347e-18,-0.52503,-0.86457
1.3529,0,0.00041392,0.0016086,0.015721,-0.00092729,0.0064257,-0.0064317,0.5,0.03336,4.5477,0,0,0,-1,-6.3523e-05,0.0017794,0.00031374,-0.001183,-0.97644,-0.21363,0.95,0.55,0,-0.52134,-0.88387
1.3147,0,0.0013164,-0.006923,0.013194,7.4646e-05,-0.0086368,-0.0078896,0.5,0.031196,4.4404,0,0,0,-1,-6.1867e-06,-0.0012903,7.5885e-05,-0.00088836,0.9965,-0.080058,0.95,0.55,0,0.53302,-0.83271
1.308,0,0.0013419,-0.0081426,0.012482,1.7906e-06,-0.0091879,-0.0082774,0.5,0.031932,4.4183,0,0,0,-1,-2.0979e-05,-0.0014167,0.00013163,-0.00074185,0.99819,-0.049253,0.95,0.55,0,0.53373,-0.82059
1.3892,0,0.00014793,-0.0095641,0.019459,-0.00072425,0.00082504,-0.0060711,0.5,0.036288,4.6477,0,0,0,-1,2.1198e-05,0.0017195,0.00083865,-0.0015276,-0.92432,-0.38042,0.95,0.55,0,-0.50251,-0.94483
1.392,0,0.00016095,-0.010506,0.019707,-0.00070127,0.0003924,-0.0061179,0.5,0.035956,4.6532,0,0,0,-1,4.3084e-05,0.0017012,0.00086322,-0.0015761,-0.91938,-0.39264,0.95,0.55,0,-0.50075,-0.94917
1.3016,0,0.0013751,-0.0095747,0.011744,-6.3715e-05,-0.0098725,-0.0087235,0.5,0.033983,4.3931,0,0,0,-1,-6.123e-05,-0.0016167,0.00018108,-0.00076571,0.99946,-0.013833,0.95,0.55,3.4694e-18,0.53425,-0.80668
1.2908,0,0.0013672,-0.011168,0.010799,-0.00021334,-0.010508,-0.0094514,0.5,0.035241,4.3641,0,0,0,-1,-2.2291e-05,-0.0018975,5.3057e-05,-0.00093951,0.99866,0.033503,0.95,0.55,0,0.53397,-0.78772
1.1493,0,0.00081377,0.016038,-0.0038655,0.00069294,0.0068906,-0.016746,0.5,0.033719,3.88,0,0,0,-1,2.7526e-05,0.0010982,-0.0006911,-0.0013273,-0.8157,0.57838,0.95,0.55,0,-0.44677,-0.54818
1.1867,0,0.0011177,-0.017474,-0.0010628,-0.0016516,-0.010018,-0.01635,0.5,0.031534,4.0213,0,0,0,-1,-3.2681e-05,-0.0011873,-0.00059136,-0.00071126,0.89772,0.43917,0.95,0.55,0,0.48965,-0.61373
2.4235,0,-0.011365,0.052825,-0.032538,-0.015258,0.0087707,-0.034895,0.5,0.03121,0.23308,0,0,0,-1,-1.3369e-06,-3.237e-06,4.4336e-05,0.011451,0.013794,-0.99984,0.95,0.55,0,0.078027,-1.1624
2.3212,0,-0.0084338,0.064324,-0.030519,-0.01591,0.011761,-0.036679,0.5,0.035244,0.6597,0,0,0,-1,1.0158e-05,-5.4654e-06,0.00028471,0.008633,0.021377,-0.99973,0.95,0.55,0,0.10352,-1.162
2.1991,0,0.010388,-0.071729,-0.03464,-0.0017822,-0.0088726,-0.036954,0.5,0.036309,1.6863,0,0,0,-1,-1.7977e-05,8.3753e-05,0.00056356,-0.012682,-0.057684,-0.99823,0.95,0.55,0,-0.14498,-1.1625
1.4794,0,0.0012055,-0.04673,0.018461,-0.0096916,-0.013859,-0.013112,0.5,0.038133,4.7002,0,0,0,-1,3.5961e-05,0.0010509,0.0012141,-0.0022925,-0.69318,-0.7184,0.95,0.55,0,-0.42449,-1.0596
1.4889,0,0.0013414,-0.051444,0.016988,-0.012575,-0.014841,-0.015274,0.5,0.038005,4.6741,0,0,0,-1,-2.937e-05,0.0011015,0.0013231,-0.0024608,-0.65819,-0.75258,0.95,0.55,0,-0.41288,-1.0709
1.2161,0,0.00083734,0.017496,0.001145,-0.00014666,0.011405,-0.015998,0.5,0.034053,4.098,0,0,0,-1,-4.0681e-05,0.0011393,-0.00037563,-0.0011831,-0.94151,0.33575,0.95,0.55,0,-0.50537,-0.66064
1.2226,0,0.00075653,0.017313,0.0015458,-0.00023581,0.011615,-0.015706,0.5,0.0294,4.1263,0,0,0,-1,-4.6447e-05,0.0010018,-0.00026074,-0.0016388,-0.94889,0.31442,0.95,0.55,0,-0.50858,-0.6702
1.3553,0,0.0010725,0.0011736,0.017345,0.00017176,-0.0047006,-0.0069698,0.5,0.033903,4.5431,0,0,0,-1,0.00018023,-0.0017005,0.00031326,-0.0012134,0.97194,-0.23412,0.95,0.55,0,0.52383,-0.89136
1.3404,0,0.0011201,-0.0017653,0.016105,0.00015428,-0.0061159,-0.007159,0.5,0.034408,4.508,0,0,0,-1,7.944e-05,-0.0015173,0.00037743,-0.0011437,0.9825,-0.18172,0.95,0.55,0,0.52781,-0.87171
1.3692,0,0.00021474,-0.003691,0.01791,-0.00085631,0.0036911,-0.0060036,0.5,0.036395,4.6068,0,0,0,-1,-4.683e-05,0.0013911,0.00042526,-0.00093269,-0.9533,-0.29995,0.95,0.55,0,-0.5129,-0.91578
1.3961,0,0.00012654,-0.012336,0.020202,-0.0006428,-0.00036796,-0.006291,0.5,0.033118,4.6646,0,0,0,-1,6.2958e-07,0.0014469,0.0007412,-0.0014441,-0.9103,-0.41239,0.95,0.55,0,-0.49749,-0.95608
1.3626,0,0.00019497,-0.001581,0.017131,-0.00088728,0.0047872,-0.0061224,0.5,0.035605,4.5836,0,0,0,-1,-8.6361e-05,0.0015467,0.0003544,-0.00081558,-0.96295,-0.26663,0.95,0.55,0,-0.51645,-0.90355
2.2054,0,0.0099402,-0.071376,-0.034615,-0.0018172,-0.0086487,-0.036794,0.5,0.036352,1.6612,0,0,0,-1,-1.7666e-05,8.1603e-05,0.00056618,-0.012135,-0.055644,-0.99835,0.95,0.55,0,-0.14317,-1.1626
2.3473,0,-0.0016079,-0.066972,-0.032216,-0.0019428,-0.0045905,-0.033623,0.5,0.036573,1.0933,0,0,0,-1,3.2667e-06,-1.9507e-06,0.00056388,-0.0021676,-0.018419,-0.99982,0.95,0.55,0,-0.10831,-1.1637
1.254,0,0.00044686,0.015749,0.0049421,-0.00058909,0.012294,-0.013342,0.5,0.034556,4.2478,0,0,0,-1,-3.2231e-06,0.0011855,-0.00026164,-0.00086048,-0.98275,0.18229,0.95,0.55,1.7347e-18,-0.52321,-0.72677
1.3326,0,0.0011118,-0.0032904,0.015481,0.00014595,-0.0068504,-0.007252,0.5,0.034802,4.49,0,0,0,-1,1.2294e-05,-0.0014682,0.00042782,-0.001101,0.98781,-0.15467,0.95,0.55,0,0.52978,-0.86161
1.3311,0,0.0011125,-0.0036637,0.015275,0.00013178,-0.0070339,-0.0073141,0.5,0.034732,4.4852,0,0,0,-1,-1.4094e-06,-0.0014675,0.00040205,-0.0010989,0.98883,-0.14735,0.95,0.55,0,0.53017,-0.85878
1.1496,0,0.00081304,0.016075,-0.0038187,0.00068655,0.0069308,-0.016757,0.5,0.033616,3.8823,0,0,0,-1,2.4713e-05,0.0011005,-0.00069049,-0.0013229,-0.81703,0.57644,0.95,0.55,0,-0.44741,-0.54912
1.2846,0,0.00026165,0.012594,0.0085319,-0.00083326,0.011669,-0.010571,0.5,0.031192,4.3553,0,0,0,-1,4.92e-06,0.0011157,2.5972e-05,-0.001198,-0.9983,0.049569,0.95,0.55,0,-0.52962,-0.78163
1.2988,0,0.00036974,0.011221,0.0098799,-0.0008946,0.011146,-0.0096348,0.5,0.03031,4.391,0,0,0,-1,-1.1418e-05,0.0010044,2.3091e-05,-0.001093,-0.99962,0.004443,0.95,0.55,0,-0.53011,-0.79997
1.4332,0,0.00067949,-0.026735,0.021794,-0.00066101,-0.0074271,-0.0068118,0.5,0.037619,4.7299,0,0,0,-1,-4.5198e-05,0.0019709,0.0014053,-0.001189,-0.82776,-0.5592,0.95,0.55,0,-0.46928,-1.0065
1.4399,0,0.00099796,-0.030609,0.021884,-0.00097924,-0.0089368,-0.007597,0.5,0.038137,4.7382,0,0,0,-1,-7.6909e-05,0.0021966,0.0016221,-0.0020995,-0.8046,-0.59286,0.95,0.55,0,-0.46141,-1.0179
1.4074,0,5.8322e-05,-0.016988,0.021415,-0.00053379,-0.0023837,-0.0065325,0.5,0.030724,4.6923,0,0,0,-1,-7.3683e-05,0.0011771,0.00061603,-0.0012734,-0.88616,-0.46261,0.95,0.55,0,-0.48893,-0.97361
1.4681,0,0.0010195,-0.041176,0.020491,-0.0047643,-0.013637,-0.0096773,0.5,0.037804,4.7321,0,0,0,-1,9.2779e-05,0.0010879,0.0011649,-0.0020249,-0.73565,-0.677,0.95,0.55,0,-0.43846,-1.0459
1.2439,0,0.0015137,-0.015936,0.0051123,-0.00095657,-0.012156,-0.012649,0.5,0.03402,4.2196,0,0,0,-1,7.4599e-05,-0.001066,-0.0002107,-0.0014697,0.9777,0.20962,0.95,0.55,0,0.52528,-0.71521
1.2706,0,0.00038247,0.014476,0.0066362,-0.0007231,0.012158,-0.012068,0.5,0.029739,4.2961,0,0,0,-1,-2.2617e-05,0.0013622,-0.00018097,-0.00093717,-0.99246,0.11983,0.95,0.55,0,-0.52714,-0.75267
1.2788,0,0.00027165,0.01337,0.007807,-0.00079923,0.011893,-0.011098,0.5,0.031184,4.3331,0,0,0,-1,6.9422e-06,0.0011475,-7.7511e-05,-0.0012282,-0.99674,0.075009,0.95,0.55,0,-0.52897,-0.77125
1.9795,0,0.0066756,-0.099295,-0.020341,0.0042614,-0.016037,-0.035747,0.5,0.036894,2.3134,0,0,0,-1,-6.6968e-06,0.00015078,0.0011743,-0.021058,-0.16998,-0.9848,0.95,0.55,0,-0.22652,-1.1532
2.0408,0,0.0077632,-0.096042,-0.024378,0.0036438,-0.016009,-0.03737,0.5,0.038004,1.9523,0,0,0,-1,8.5442e-06,0.00017917,0.0010975,-0.022257,-0.15104,-0.98823,0.95,0.55,0,-0.21467,-1.1553
2.0438,0,0.0081487,-0.096875,-0.024439,0.0036022,-0.015982,-0.037409,0.5,0.037726,1.9643,0,0,0,-1,7.1428e-06,0.00017286,0.0012299,-0.022551,-0.14962,-0.98847,0.95,0.55,0,-0.21382,-1.1554
1.2449,0,0.0015053,-0.015837,0.0052708,-0.00093426,-0.012136,-0.012553,0.5,0.034272,4.2232,0,0,0,-1,6.8286e-05,-0.0011174,-0.00023206,-0.0014794,0.97859,0.20477,0.95,0.55,0,0.52566,-0.71725
1.3081,0,0.00030663,0.0098964,0.01084,-0.00091377,0.010576,-0.0089233,0.5,0.032298,4.4161,0,0,0,-1,0.00011604,0.0014777,6.0968e-05,-0.0012786,-0.99888,-0.033478,0.95,0.55,0,-0.52988,-0.81492
1.72,0,-0.0061761,0.094531,-0.00071497,-0.002217,0.013309,-0.030226,0.5,0.03045,3.9439,0,0,0,-1,-2.9009e-06,-0.00020149,0.00055026,0.011461,0.33783,-0.94101,0.95,0.55,0,0.31236,-1.1305
1.6951,0,-0.0065369,0.090669,0.0019887,-0.0018861,0.01357,-0.028961,0.5,0.035298,4.0599,0,0,0,-1,-6.2007e-06,-0.00034046,0.00084908,0.0095482,0.36964,-0.92853,0.95,0.55,0,0.32358,-1.1261
1.8723,0,-0.014001,0.10057,-0.010288,-0.0036759,0.015087,-0.033149,0.5,0.035916,2.8855,0,0,0,-1,-6.3317e-05,-0.00024421,0.0013138,0.013936,0.24388,-0.96912,0.95,0.55,-1.7347e-18,0.27195,-1.1423
1.8138,0,-0.01221,0.10215,-0.0077198,-0.0037582,0.014834,-0.03241,0.5,0.035947,3.1913,0,0,0,-1,-4.8732e-05,-0.00033222,0.0016364,0.013146,0.27021,-0.96258,0.95,0.55,0,0.28514,-1.139
1.7761,0,-0.010298,0.09898,-0.0049133,-0.0031904,0.014506,-0.031442,0.5,0.035148,3.492,0,0,0,-1,-4.1986e-05,-0.00027879,0.0012581,0.012076,0.29785,-0.95371,0.95,0.55,-1.7347e-18,0.29619,-1.1356
1.4922,0,0.0013035,-0.052843,0.01632,-0.012574,-0.013721,-0.017128,0.5,0.038106,4.6626,0,0,0,-1,-2.4651e-05,0.001102,0.0013474,-0.0022237,-0.64752,-0.76139,0.95,0.55,0,-0.40938,-1.0738
1.5333,0,0.0020889,-0.064045,0.013508,-0.0095181,-0.012569,-0.023023,0.5,0.038002,4.5726,0,0,0,-1,-3.1042e-05,0.0012142,0.0015697,-0.0027758,-0.57519,-0.81741,0.95,0.55,0,-0.38543,-1.0922
2.3947,0,-0.003073,-0.060587,-0.031935,-0.0018103,-0.0038302,-0.032876,0.5,0.036781,0.84305,0,0,0,-1,3.6642e-06,-4.0834e-06,0.00042496,-0.00038348,-0.013273,-0.99985,0.95,0.55,8.6736e-19,-0.099463,-1.1638
2.5205,0,-0.013903,0.03621,-0.031639,-0.0083763,0.0051892,-0.031304,0.5,0.035145,0.13046,0,0,0,-1,-1.7787e-06,3.9633e-07,2.9789e-05,0.013581,0.011738,-0.99984,0.95,0.55,0,0.051202,-1.1627
1.7585,0,0.0043198,-0.10676,-0.0085294,0.0061398,-0.014252,-0.034207,0.5,0.036432,3.8025,0,0,0,-1,2.5249e-05,0.00040215,0.00065215,-0.013214,-0.27841,-0.95994,0.95,0.55,0,-0.28194,-1.1411
1.4239,0,0.00042366,0.024882,0.022333,0.00063032,0.0047325,-0.0098488,0.5,0.033812,4.7328,0,0,0,-1,7.0858e-05,-0.001425,0.0009285,-0.0023137,0.84667,-0.53061,0.95,0.55,-8.6736e-19,0.47972,-0.99662
1.4373,0,0.00047509,0.030895,0.02257,0.00089962,0.0065224,-0.011108,0.5,0.034876,4.7597,0,0,0,-1,2.5929e-05,-0.0013189,0.0009193,-0.0031951,0.81041,-0.58366,0.95,0.55,0,0.46777,-1.0142
1.4299,0,0.00052478,0.026842,0.022452,0.00072654,0.0053834,-0.010214,0.5,0.033222,4.7445,0,0,0,-1,0.0001087,-0.001523,0.0010804,-0.0023814,0.83457,-0.55051,0.95,0.55,0,0.47558,-1.0034
1.5621,0,-0.005175,0.074856,0.018733,0.00065977,0.013547,-0.021525,0.5,0.037627,4.5182,0,0,0,-1,0.00019891,-0.0012588,0.0012409,-0.00053862,0.54859,-0.83571,0.95,0.55,0,0.38337,-1.0955
1.5251,0,-0.0028711,0.065872,0.021235,0.0010603,0.012603,-0.019135,0.5,0.036745,4.5931,0,0,0,-1,0.00018191,-0.0015071,0.0015223,-0.0017022,0.60606,-0.79355,0.95,0.55,0,0.40201,-1.0819
2.4384,0,-0.0070132,-0.046048,-0.031502,0.00015889,-0.0015393,-0.031775,0.5,0.035305,0.45507,0,0,0,-1,2.2603e-06,-6.3882e-06,0.00012066,0.0070264,-5.1581e-05,-0.99997,0.95,0.55,-1.7347e-18,-0.074372,-1.1639
2.4651,0,-0.010386,-0.035536,-0.032272,0.0005857,-0.00047458,-0.032896,0.5,0.03416,0.35233,0,0,0,-1,1.3509e-06,-1.9014e-06,0.00010191,0.010156,0.0044847,-0.99992,0.95,0.55,1.7347e-18,-0.0563,-1.1638
1.333,0,0.00027206,0.0054615,0.01408,-0.00095238,0.0084632,-0.0072191,0.5,0.03582,4.5032,0,0,0,-1,3.4902e-05,0.0014249,0.00026496,-0.00072848,-0.98994,-0.13883,0.95,0.55,0,-0.52651,-0.85558
2.6024,0,-0.015942,-0.015628,-0.034566,0.00056399,0.0013826,-0.033376,0.5,0.033889,-0.014762,0,0,0,-1,2.1722e-07,3.1469e-07,-1.769e-06,0.015644,0.010733,-0.99982,0.95,0.55,0,-0.013871,-1.1634
2.61,0,-0.016135,-0.014871,-0.034681,0.00051142,0.0013791,-0.033467,0.5,0.033764,-0.022221,0,0,0,-1,1.8621e-07,1.8951e-07,-4.2796e-06,0.015778,0.010961,-0.99982,0.95,0.55,0,-0.012355,-1.1634
2.6107,0,-0.016139,-0.013061,-0.03446,0.0002372,0.0013735,-0.033311,0.5,0.034208,-0.02426,0,0,0,-1,-5.0819e-08,3.0266e-07,-3.2948e-06,0.015755,0.011017,-0.99982,0.95,0.55,-1.7347e-18,-0.010021,-1.1633
1.6618,0,-0.0049333,0.084128,0.0052884,-0.00096131,0.014073,-0.027079,0.5,0.037049,4.0663,0,0,0,-1,-2.7912e-05,-0.00054028,0.0011428,0.004842,0.41828,-0.90769,0.95,0.55,0,0.3403,-1.119
1.6248,0,-0.0043624,0.077799,0.0085762,-0.0004519,0.013889,-0.025303,0.5,0.028264,4.1239,0,0,0,-1,8.6779e-05,-0.00044384,0.00095656,0.0044576,0.46559,-0.8849,0.95,0.55,0,0.35654,-1.111
1.5705,0,0.001842,-0.069342,0.010058,-0.0054292,-0.006899,-0.028369,0.5,0.03862,4.5334,0,0,0,-1,-2.2791e-05,0.00087014,0.0013732,-0.0029879,-0.52409,-0.85029,0.95,0.55,0,-0.36869,-1.103
2.147,0,-0.011735,0.066513,-0.035645,-0.013172,0.011332,-0.039791,0.5,0.034885,1.7699,0,0,0,-1,2.7418e-06,-2.9418e-05,0.00038306,0.0023159,0.066798,-0.99766,0.95,0.55,0,0.15483,-1.16
2.1177,0,-0.01091,0.067333,-0.033443,-0.014845,0.0062728,-0.037982,0.5,0.032825,1.8827,0,0,0,-1,-5.5725e-06,-6.7305e-05,0.00046546,0.0032862,0.088717,-0.99594,0.95,0.55,0,0.17151,-1.1588
1.3715,0,0.00085584,0.0062925,0.018934,0.00023507,-0.0022935,-0.0070832,0.5,0.036756,4.5953,0,0,0,-1,5.5266e-05,-0.0018388,0.00050418,-0.0016224,0.94913,-0.3129,0.95,0.55,0,0.51552,-0.92008
1.3597,0,0.00096907,0.0023593,0.017673,0.00016147,-0.0041253,-0.007011,0.5,0.034326,4.5554,0,0,0,-1,0.00019671,-0.0017263,0.00032283,-0.0012383,0.96684,-0.25294,0.95,0.55,0,0.52199,-0.89823
1.4202,0,0.00050654,-0.020553,0.021531,-0.00048541,-0.0040694,-0.0068484,0.5,0.036236,4.709,0,0,0,-1,-1.6224e-05,0.0015231,0.00087105,-0.0017212,-0.86389,-0.50216,0.95,0.55,0,-0.48149,-0.98716
1.2628,0,0.00041326,0.015108,0.0058371,-0.00065552,0.01224,-0.012714,0.5,0.031099,4.2716,0,0,0,-1,2.1942e-06,0.0011904,-0.00018678,-0.00085278,-0.98795,0.15121,0.95,0.55,0,-0.52532,-0.73964
2.4974,0,-0.012625,-0.029794,-0.033531,0.0013178,0.00013386,-0.033528,0.5,0.033067,0.26876,0,0,0,-1,-9.5173e-08,2.9708e-06,7.8344e-05,0.012767,0.0081588,-0.99988,0.95,0.55,0,-0.043139,-1.1637
1.9988,0,-0.010913,0.07504,-0.027384,0.014218,0.014402,-0.035948,0.5,0.03493,2.1387,0,0,0,-1,-3.6889e-05,-0.00010022,0.00064786,0.0060144,0.14755,-0.98902,0.95,0.55,0,0.21332,-1.154
1.8565,0,0.004791,-0.1063,-0.012346,0.0054939,-0.016163,-0.032861,0.5,0.034689,3.0601,0,0,0,-1,-2.6051e-05,0.00011071,0.001367,-0.018478,-0.20835,-0.97783,0.95,0.55,0,-0.25046,-1.149
1.8478,0,0.0047349,-0.10602,-0.012105,0.0055983,-0.015934,-0.032719,0.5,0.034605,3.1435,0,0,0,-1,-3.0677e-05,0.00011392,0.0013169,-0.018548,-0.21351,-0.97665,0.95,0.55,0,-0.25309,-1.1484
1.9969,0,-0.010916,0.075645,-0.026877,0.008149,0.017592,-0.035359,0.5,0.035034,2.1437,0,0,0,-1,-3.518e-05,-0.00010237,0.00066013,0.0066488,0.15203,-0.98824,0.95,0.55,0,0.21628,-1.1535
1.963,0,-0.013656,0.090595,-0.017499,0.00045579,0.019969,-0.033694,0.5,0.035539,2.4517,0,0,0,-1,-3.6638e-05,-0.00014282,0.00079251,0.011276,0.20017,-0.97961,0.95,0.55,0,0.24769,-1.1479
1.4642,0,0.00094097,-0.039596,0.020721,-0.0041572,-0.013237,-0.0090572,0.5,0.037814,4.7358,0,0,0,-1,8.7797e-05,0.0011475,0.0011451,-0.0018401,-0.74588,-0.66529,0.95,0.55,0,-0.4419,-1.042
1.5902,0,0.0022142,-0.074332,0.0081246,-0.00031213,-0.005982,-0.030534,0.5,0.0381,4.5085,0,0,0,-1,0.00020058,0.00065924,0.001177,-0.0042198,-0.48942,-0.8717,0.95,0.55,0,-0.35698,-1.1102
1.6069,0,-0.0044859,0.076588,0.011212,-9.4432e-05,0.013772,-0.024239,0.5,0.030302,4.2199,0,0,0,-1,0.00012587,-0.00061149,0.00099008,0.0027991,0.48961,-0.87103,0.95,0.55,0,0.36444,-1.1066
